user_id,show,genre,watch_time_minutes,rating,completed,device,time_of_day
U0439,Ozark,Thriller,5.0,4.0,True,Laptop,Night
U0212,The Queen's Gambit,Comedy,106.0,5.0,True,TV,Night
U0627,The Witcher,Action,16.0,2.7,True,TV,Evening
U0875,Bridgerton,Thriller,18.0,2.3,True,TV,Evening
U0767,Dark,Horror,13.0,4.1,True,Mobile,Evening
U0658,Black Mirror,Comedy,16.0,4.3,True,Laptop,Evening
U0602,Money Heist,Comedy,35.0,3.1,True,Tablet,Evening
U0421,The Queen's Gambit,Documentary,89.0,3.2,False,Mobile,Night
U0870,The Witcher,Action,27.0,3.5,True,Mobile,Evening
U0099,Black Mirror,Romance,95.0,4.3,True,TV,Evening
U0896,Ozark,Horror,38.0,3.9,True,Tablet,Morning
U0132,Black Mirror,Thriller,35.0,3.4,True,Mobile,Morning
U0989,The Witcher,Thriller,26.0,4.1,True,Tablet,Night
U0448,Narcos,Horror,14.0,3.4,True,Laptop,Night
U0218,Dark,Action,60.0,3.8,False,Tablet,Afternoon
U0768,Ozark,Drama,25.0,4.7,True,Mobile,Night
U0190,Ozark,Comedy,11.0,4.7,False,Laptop,Evening
U0799,Ozark,Romance,34.0,3.4,True,Mobile,Night
U0579,The Queen's Gambit,Drama,7.0,3.0,True,TV,Evening
U0463,Money Heist,Sci-Fi,66.0,3.5,True,Mobile,Morning
U0449,Stranger Things,Drama,67.0,3.7,True,Mobile,Night
U0769,Narcos,Romance,25.0,4.0,True,Mobile,Night
U0909,The Witcher,Sci-Fi,77.0,3.8,True,TV,Evening
U0877,Black Mirror,Action,39.0,4.7,True,TV,Night
U0045,Dark,Action,52.0,2.3,True,TV,Night
U0877,Black Mirror,Documentary,60.0,4.4,True,Laptop,Afternoon
U0450,Bridgerton,Horror,18.0,4.0,True,Mobile,Night
U0621,Dark,Thriller,93.0,3.5,True,Laptop,Night
U0367,Bridgerton,Romance,63.0,4.1,True,TV,Evening
U0691,Ozark,Sci-Fi,15.0,3.0,True,Laptop,Afternoon
U0696,Ozark,Romance,48.0,4.3,True,Laptop,Evening
U0833,Money Heist,Drama,41.0,3.6,True,Laptop,Night
U0333,Narcos,Horror,51.0,4.1,False,Laptop,Night
U0199,Stranger Things,Drama,20.0,4.9,True,Laptop,Morning
U0931,Ozark,Drama,86.0,3.5,True,Tablet,Evening
U0333,Stranger Things,Drama,92.0,1.9,True,Mobile,Evening
U0516,The Crown,Action,50.0,2.8,True,Mobile,Morning
U0725,Black Mirror,Documentary,79.0,4.4,False,Laptop,Evening
U0359,Bridgerton,Documentary,10.0,4.4,True,TV,Afternoon
U0446,Stranger Things,Sci-Fi,17.0,3.1,True,TV,Evening
U0143,Bridgerton,Action,49.0,5.0,True,TV,Evening
U0684,The Queen's Gambit,Action,64.0,3.7,False,TV,Morning
U0743,Bridgerton,Sci-Fi,31.0,3.5,True,TV,Evening
U0624,Ozark,Action,5.0,3.5,True,TV,Evening
U0835,Money Heist,Drama,141.0,3.2,False,Mobile,Morning
U0299,Dark,Romance,41.0,2.5,True,TV,Afternoon
U0376,Narcos,Action,25.0,3.0,False,TV,Evening
U0099,Money Heist,Romance,30.0,4.1,False,TV,Night
U0410,The Crown,Thriller,46.0,3.8,True,Laptop,Night
U0569,Ozark,Thriller,34.0,5.0,True,TV,Evening
U0760,The Crown,Comedy,87.0,4.0,True,Mobile,Evening
U0123,The Crown,Horror,10.0,3.5,True,TV,Evening
U0991,Narcos,Thriller,52.0,4.1,True,Laptop,Evening
U0545,Ozark,Thriller,86.0,4.2,True,Tablet,Afternoon
U0354,Bridgerton,Romance,85.0,3.6,True,Laptop,Evening
U0470,The Witcher,Drama,30.0,4.9,True,TV,Evening
U0719,Ozark,Action,37.0,3.3,True,Laptop,Evening
U0055,Black Mirror,Thriller,27.0,2.9,False,TV,Night
U0469,Stranger Things,Horror,22.0,4.4,True,TV,Morning
U0379,Narcos,Action,66.0,1.7,True,TV,Evening
U0760,Black Mirror,Documentary,38.0,3.3,True,Laptop,Evening
U0806,The Witcher,Documentary,75.0,4.1,True,Mobile,Night
U0383,The Witcher,Action,42.0,3.6,True,Mobile,Evening
U0484,Money Heist,Action,18.0,3.9,True,Laptop,Night
U0686,Ozark,Horror,9.0,4.6,True,Laptop,Morning
U0413,The Queen's Gambit,Thriller,90.0,3.9,False,Laptop,Afternoon
U0540,The Queen's Gambit,Comedy,6.0,3.4,True,Tablet,Evening
U0577,Bridgerton,Thriller,23.0,4.3,True,Mobile,Night
U0731,The Crown,Documentary,91.0,4.3,True,Tablet,Afternoon
U0771,Money Heist,Sci-Fi,21.0,4.1,True,Mobile,Evening
U0070,Ozark,Romance,62.0,3.5,False,Mobile,Afternoon
U0155,The Crown,Action,69.0,4.6,True,Laptop,Evening
U0742,The Crown,Action,72.0,2.9,True,Laptop,Evening
U0101,Dark,Sci-Fi,28.0,3.8,False,Laptop,Night
U0492,The Crown,Drama,14.0,5.0,True,TV,Evening
U0112,Money Heist,Comedy,71.0,4.3,True,Mobile,Evening
U0280,Money Heist,Horror,29.0,5.0,True,Tablet,Evening
U0009,Bridgerton,Thriller,11.0,4.5,True,Mobile,Afternoon
U0678,Ozark,Sci-Fi,51.0,2.2,False,Mobile,Afternoon
U0359,Stranger Things,Romance,6.0,5.0,False,Laptop,Evening
U0886,Money Heist,Romance,21.0,3.8,True,Laptop,Morning
U0901,Narcos,Thriller,27.0,5.0,True,Mobile,Night
U0196,The Queen's Gambit,Comedy,102.0,3.0,True,TV,Afternoon
U0017,Stranger Things,Horror,98.0,4.2,False,TV,Evening
U0462,Dark,Horror,101.0,4.1,True,Laptop,Morning
U0688,The Witcher,Sci-Fi,19.0,4.4,False,Mobile,Night
U0559,Ozark,Comedy,70.0,3.5,True,TV,Night
U0864,Dark,Romance,52.0,5.0,False,Tablet,Afternoon
U0115,Bridgerton,Thriller,17.0,3.4,True,TV,Night
U0161,The Crown,Thriller,82.0,4.4,True,Laptop,Afternoon
U0451,Bridgerton,Horror,47.0,4.7,False,Tablet,Evening
U0870,The Crown,Comedy,47.0,3.7,True,TV,Evening
U0816,Black Mirror,Documentary,88.0,5.0,True,Laptop,Afternoon
U0298,Black Mirror,Romance,7.0,2.3,True,TV,Afternoon
U0883,Narcos,Thriller,68.0,3.1,True,Laptop,Night
U0015,The Witcher,Horror,3.0,2.8,True,TV,Morning
U0869,The Queen's Gambit,Drama,27.0,3.2,True,TV,Evening
U0100,The Witcher,Sci-Fi,34.0,3.7,True,Tablet,Night
U0650,The Witcher,Drama,27.0,2.7,False,TV,Evening
U0080,Bridgerton,Comedy,21.0,3.6,True,TV,Evening
U0336,Bridgerton,Action,46.0,2.8,True,Mobile,Night
U0315,The Queen's Gambit,Action,32.0,2.6,False,Laptop,Evening
U0578,The Crown,Documentary,24.0,3.0,True,Mobile,Evening
U0578,Money Heist,Drama,20.0,2.5,True,Laptop,Afternoon
U0292,Stranger Things,Comedy,44.0,4.0,True,TV,Evening
U0662,Black Mirror,Horror,57.0,3.4,False,TV,Night
U0528,Stranger Things,Horror,43.0,4.2,True,Laptop,Evening
U0619,The Witcher,Thriller,157.0,3.7,True,Laptop,Night
U0613,Black Mirror,Thriller,65.0,5.0,False,Tablet,Night
U0134,Money Heist,Drama,39.0,3.6,True,Mobile,Evening
U0288,The Witcher,Sci-Fi,19.0,4.0,False,Laptop,Afternoon
U0737,Stranger Things,Sci-Fi,73.0,3.1,False,TV,Afternoon
U0457,Bridgerton,Thriller,131.0,4.4,True,Laptop,Evening
U0703,The Witcher,Action,33.0,4.5,True,Mobile,Evening
U0618,Narcos,Horror,46.0,3.1,True,Tablet,Evening
U0432,Stranger Things,Sci-Fi,26.0,3.9,False,TV,Afternoon
U0744,Ozark,Action,39.0,3.7,True,Laptop,Night
U0942,Money Heist,Comedy,74.0,3.9,True,TV,Morning
U0362,The Crown,Action,10.0,3.6,False,Mobile,Evening
U0896,Dark,Sci-Fi,18.0,3.6,True,Laptop,Night
U0360,Stranger Things,Sci-Fi,89.0,3.8,False,Laptop,Evening
U0244,The Witcher,Documentary,36.0,4.4,True,TV,Morning
U0808,The Crown,Thriller,24.0,4.1,False,Tablet,Night
U0092,Black Mirror,Comedy,49.0,2.1,True,TV,Night
U0139,Narcos,Sci-Fi,17.0,3.6,True,Laptop,Afternoon
U0294,Bridgerton,Documentary,219.0,3.2,False,Laptop,Evening
U0357,Narcos,Documentary,79.0,3.2,True,Laptop,Night
U0623,Black Mirror,Horror,36.0,3.2,False,Laptop,Night
U0660,The Crown,Horror,26.0,4.5,True,Laptop,Morning
U0163,The Crown,Thriller,66.0,2.9,True,Mobile,Evening
U0779,Ozark,Documentary,2.0,3.3,True,TV,Morning
U0119,The Crown,Drama,109.0,3.8,True,Laptop,Night
U0845,The Witcher,Sci-Fi,116.0,4.1,True,Mobile,Night
U0187,Black Mirror,Sci-Fi,84.0,3.0,True,Mobile,Night
U0398,Bridgerton,Horror,83.0,3.3,False,Tablet,Afternoon
U0964,Narcos,Horror,26.0,4.7,True,Tablet,Evening
U0676,Money Heist,Horror,70.0,3.3,True,TV,Morning
U0373,Dark,Documentary,84.0,4.0,True,Mobile,Night
U0610,The Queen's Gambit,Sci-Fi,97.0,2.8,True,Tablet,Afternoon
U0315,The Queen's Gambit,Action,7.0,2.9,True,TV,Night
U0406,The Witcher,Thriller,84.0,4.2,False,Mobile,Morning
U0618,Black Mirror,Horror,23.0,4.1,False,TV,Night
U0096,Dark,Horror,35.0,4.4,True,Laptop,Evening
U0971,Bridgerton,Drama,88.0,3.5,False,Laptop,Evening
U0040,Dark,Action,52.0,3.7,False,Laptop,Afternoon
U0858,Bridgerton,Comedy,21.0,4.8,True,Mobile,Night
U0666,The Crown,Romance,55.0,4.5,True,Mobile,Morning
U0419,Dark,Action,25.0,3.0,True,Laptop,Night
U0744,Bridgerton,Action,46.0,2.7,True,Laptop,Night
U0713,Stranger Things,Romance,14.0,3.2,False,TV,Morning
U0387,Black Mirror,Documentary,53.0,4.4,True,TV,Morning
U0534,Ozark,Horror,15.0,3.6,False,Tablet,Evening
U0113,The Witcher,Documentary,75.0,2.4,True,TV,Evening
U0493,Ozark,Sci-Fi,38.0,3.8,True,TV,Night
U0883,Money Heist,Thriller,36.0,3.6,False,Laptop,Afternoon
U0234,The Crown,Sci-Fi,56.0,3.7,False,Laptop,Afternoon
U0721,Black Mirror,Sci-Fi,151.0,5.0,True,TV,Night
U0410,Ozark,Action,63.0,4.0,False,Tablet,Night
U0384,Money Heist,Sci-Fi,54.0,3.9,True,Mobile,Evening
U0910,Ozark,Sci-Fi,18.0,2.8,True,Tablet,Morning
U0779,Narcos,Action,127.0,3.6,True,TV,Afternoon
U0505,Money Heist,Thriller,26.0,4.5,True,Mobile,Morning
U0769,Stranger Things,Romance,36.0,3.8,True,TV,Night
U0777,Narcos,Thriller,118.0,4.1,True,Laptop,Evening
U0158,Dark,Romance,19.0,4.7,True,Mobile,Evening
U0045,Money Heist,Horror,61.0,3.9,True,TV,Evening
U0608,Ozark,Horror,31.0,3.3,True,Laptop,Evening
U0204,Black Mirror,Horror,78.0,3.7,False,TV,Night
U0928,Black Mirror,Thriller,34.0,3.4,True,Tablet,Afternoon
U0492,Dark,Action,8.0,5.0,True,Mobile,Afternoon
U0097,The Witcher,Thriller,84.0,3.7,True,TV,Morning
U0533,The Crown,Romance,76.0,4.7,False,Laptop,Night
U0460,Black Mirror,Comedy,81.0,5.0,False,TV,Night
U0596,The Crown,Documentary,39.0,4.5,True,TV,Evening
U0107,The Witcher,Romance,42.0,4.0,False,Mobile,Evening
U0466,Dark,Comedy,18.0,3.5,True,Mobile,Evening
U0105,The Crown,Action,60.0,4.6,True,TV,Evening
U0616,The Witcher,Drama,21.0,2.2,True,TV,Afternoon
U0478,Ozark,Comedy,35.0,4.2,True,Mobile,Night
U0975,The Witcher,Action,141.0,4.3,False,TV,Night
U0855,Bridgerton,Romance,14.0,3.0,True,Mobile,Morning
U0710,The Crown,Horror,13.0,5.0,True,Tablet,Afternoon
U0292,Narcos,Horror,118.0,4.5,True,Laptop,Evening
U0723,Ozark,Drama,46.0,4.0,True,TV,Night
U0038,Money Heist,Thriller,51.0,3.8,False,Mobile,Night
U0495,The Crown,Action,102.0,5.0,False,TV,Evening
U0833,Bridgerton,Horror,46.0,3.9,True,TV,Night
U0022,Bridgerton,Action,14.0,2.4,True,Tablet,Evening
U0620,Ozark,Sci-Fi,37.0,3.2,False,Laptop,Evening
U0331,Stranger Things,Romance,20.0,3.6,True,TV,Morning
U0338,The Witcher,Sci-Fi,66.0,4.4,True,Laptop,Night
U0537,The Crown,Thriller,31.0,3.1,True,Mobile,Night
U0308,Ozark,Drama,13.0,3.1,True,Mobile,Night
U0924,Narcos,Comedy,38.0,4.2,True,Mobile,Evening
U0081,Stranger Things,Romance,34.0,4.1,False,TV,Evening
U0273,The Crown,Drama,18.0,3.0,True,Mobile,Afternoon
U0835,Black Mirror,Horror,43.0,4.4,True,TV,Morning
U0026,Stranger Things,Romance,24.0,4.6,False,Laptop,Evening
U0571,Money Heist,Sci-Fi,19.0,4.0,True,Laptop,Night
U0080,The Crown,Horror,20.0,3.8,False,Laptop,Night
U0543,Black Mirror,Thriller,18.0,1.7,False,Laptop,Evening
U0415,The Crown,Action,18.0,4.3,False,Mobile,Night
U0480,Ozark,Documentary,40.0,3.6,True,Mobile,Evening
U0968,The Crown,Thriller,68.0,4.5,True,Laptop,Evening
U0878,Money Heist,Sci-Fi,33.0,2.0,False,TV,Evening
U0422,Black Mirror,Romance,1.0,3.3,True,Tablet,Morning
U0661,The Queen's Gambit,Thriller,38.0,2.8,True,TV,Evening
U0124,Bridgerton,Documentary,16.0,3.6,False,TV,Night
U0730,Black Mirror,Drama,83.0,3.2,True,Mobile,Evening
U0359,Black Mirror,Horror,121.0,2.6,True,TV,Night
U0642,Stranger Things,Horror,14.0,3.9,False,TV,Morning
U0719,Narcos,Horror,16.0,2.7,True,Mobile,Night
U0318,Ozark,Sci-Fi,32.0,2.6,True,TV,Afternoon
U0040,Bridgerton,Sci-Fi,24.0,4.5,True,Mobile,Evening
U0446,The Queen's Gambit,Thriller,71.0,4.5,False,Mobile,Afternoon
U0136,The Crown,Horror,11.0,3.7,True,TV,Evening
U0529,Bridgerton,Thriller,54.0,3.6,True,Laptop,Afternoon
U0659,Ozark,Drama,116.0,4.7,True,Laptop,Morning
U0617,Dark,Horror,26.0,2.7,True,Mobile,Evening
U0736,Dark,Documentary,26.0,3.9,True,TV,Evening
U0124,Black Mirror,Drama,73.0,3.3,True,TV,Evening
U0300,The Queen's Gambit,Romance,37.0,4.1,True,Mobile,Evening
U0392,The Crown,Comedy,57.0,3.6,True,TV,Afternoon
U0183,The Crown,Thriller,9.0,4.9,True,Mobile,Evening
U0771,Dark,Horror,49.0,3.1,True,Laptop,Afternoon
U0448,Black Mirror,Romance,67.0,3.3,True,Tablet,Evening
U0072,Money Heist,Sci-Fi,94.0,5.0,True,TV,Evening
U0230,Narcos,Thriller,34.0,4.0,True,TV,Evening
U0397,Dark,Thriller,3.0,4.6,True,Mobile,Afternoon
U0497,Narcos,Horror,53.0,4.0,False,Tablet,Evening
U0623,Stranger Things,Horror,17.0,3.2,True,Mobile,Afternoon
U0571,Ozark,Action,10.0,4.2,True,Mobile,Afternoon
U0899,Narcos,Horror,39.0,3.3,False,Laptop,Afternoon
U0337,Bridgerton,Horror,20.0,4.0,False,TV,Evening
U0738,Money Heist,Action,37.0,2.6,True,Tablet,Evening
U0898,Stranger Things,Action,128.0,4.4,True,Mobile,Night
U0800,The Witcher,Sci-Fi,38.0,3.0,True,TV,Afternoon
U0695,Ozark,Thriller,34.0,2.4,True,Mobile,Afternoon
U0030,The Witcher,Sci-Fi,57.0,3.5,True,Laptop,Evening
U0967,Narcos,Horror,47.0,3.5,True,TV,Morning
U0796,Ozark,Horror,22.0,4.6,True,Mobile,Night
U0764,The Queen's Gambit,Thriller,36.0,3.8,True,Mobile,Morning
U0038,The Queen's Gambit,Romance,78.0,3.7,True,TV,Evening
U0925,Narcos,Romance,24.0,1.7,True,Mobile,Morning
U0430,The Witcher,Horror,29.0,2.9,False,Laptop,Evening
U0881,Ozark,Documentary,33.0,4.6,True,TV,Evening
U0865,Narcos,Horror,14.0,3.3,False,Mobile,Morning
U0491,The Crown,Sci-Fi,29.0,3.8,True,TV,Evening
U0361,Money Heist,Thriller,120.0,3.8,True,TV,Evening
U0126,Black Mirror,Thriller,30.0,4.4,True,TV,Afternoon
U0800,Ozark,Romance,99.0,4.5,False,TV,Evening
U0839,The Witcher,Drama,7.0,2.2,True,TV,Afternoon
U0650,The Queen's Gambit,Sci-Fi,49.0,4.0,True,Mobile,Evening
U0443,Money Heist,Drama,28.0,2.4,False,Mobile,Night
U0591,Black Mirror,Sci-Fi,61.0,4.9,True,Laptop,Afternoon
U0771,Dark,Thriller,52.0,3.9,True,Laptop,Morning
U0046,Bridgerton,Comedy,106.0,3.6,False,TV,Evening
U0667,The Crown,Drama,40.0,3.8,False,Mobile,Morning
U0226,Black Mirror,Horror,20.0,4.0,True,Tablet,Evening
U0024,Bridgerton,Comedy,22.0,5.0,True,TV,Night
U0897,Narcos,Thriller,54.0,3.8,True,TV,Night
U0677,Ozark,Drama,106.0,3.3,False,TV,Evening
U0598,The Crown,Action,16.0,3.1,False,TV,Morning
U0361,Stranger Things,Action,95.0,4.9,True,Laptop,Afternoon
U0480,Narcos,Action,61.0,4.7,True,Mobile,Morning
U0928,The Witcher,Romance,86.0,3.6,True,Mobile,Evening
U0938,The Crown,Drama,13.0,3.4,True,Laptop,Evening
U0822,The Witcher,Documentary,24.0,3.3,False,Laptop,Night
U0769,Narcos,Horror,58.0,4.7,True,TV,Evening
U0852,Dark,Horror,45.0,3.6,True,Tablet,Evening
U0398,Dark,Romance,93.0,3.2,False,TV,Afternoon
U0634,The Crown,Romance,12.0,3.9,False,TV,Night
U0137,The Crown,Documentary,39.0,2.7,True,Mobile,Night
U0955,Stranger Things,Romance,17.0,3.1,True,Laptop,Night
U0043,The Crown,Thriller,81.0,3.9,True,TV,Night
U0816,Ozark,Sci-Fi,47.0,4.0,False,TV,Night
U0442,Stranger Things,Comedy,61.0,4.5,True,Laptop,Evening
U0504,The Witcher,Thriller,36.0,3.1,False,Laptop,Afternoon
U0280,Black Mirror,Horror,40.0,2.5,False,Mobile,Afternoon
U0630,Ozark,Sci-Fi,62.0,2.5,True,Laptop,Evening
U0666,The Crown,Thriller,25.0,4.5,True,TV,Night
U0082,Bridgerton,Action,19.0,4.5,False,TV,Night
U0967,The Queen's Gambit,Horror,11.0,4.6,True,TV,Night
U0706,Bridgerton,Action,129.0,3.6,True,Mobile,Afternoon
U0737,The Queen's Gambit,Comedy,12.0,3.2,True,Mobile,Morning
U0930,Dark,Sci-Fi,36.0,4.5,True,Laptop,Morning
U0846,The Witcher,Horror,50.0,4.8,True,Mobile,Morning
U0989,Money Heist,Romance,112.0,4.8,True,Tablet,Night
U0955,Black Mirror,Horror,53.0,3.7,False,TV,Afternoon
U0460,The Crown,Comedy,61.0,3.4,True,TV,Afternoon
U0170,The Crown,Romance,15.0,4.4,True,TV,Night
U0494,Bridgerton,Thriller,50.0,3.8,True,TV,Night
U0752,The Crown,Horror,5.0,2.6,True,Tablet,Afternoon
U0011,Money Heist,Comedy,23.0,4.7,False,Mobile,Afternoon
U0156,Stranger Things,Sci-Fi,24.0,5.0,False,Mobile,Morning
U0930,The Witcher,Thriller,94.0,3.6,False,Laptop,Night
U0738,Black Mirror,Drama,57.0,3.2,False,Laptop,Night
U0236,Dark,Thriller,110.0,4.2,False,Mobile,Evening
U0275,The Queen's Gambit,Action,40.0,2.8,True,Laptop,Evening
U0541,Money Heist,Horror,88.0,2.9,True,TV,Night
U0311,The Queen's Gambit,Thriller,41.0,3.9,False,TV,Evening
U0406,The Queen's Gambit,Horror,29.0,4.5,False,Mobile,Afternoon
U0194,Ozark,Horror,60.0,4.3,False,Mobile,Afternoon
U0509,Narcos,Comedy,45.0,3.9,True,TV,Evening
U0440,The Witcher,Documentary,13.0,5.0,True,TV,Morning
U0482,Ozark,Drama,59.0,3.7,True,TV,Night
U0010,Ozark,Action,44.0,3.2,True,Tablet,Afternoon
U0769,Dark,Drama,68.0,3.5,True,Laptop,Night
U0566,Stranger Things,Comedy,17.0,2.5,False,TV,Evening
U0616,The Queen's Gambit,Sci-Fi,61.0,3.9,True,Laptop,Evening
U0410,Stranger Things,Thriller,18.0,3.8,False,TV,Evening
U0729,Ozark,Documentary,84.0,3.9,True,Laptop,Afternoon
U0052,The Queen's Gambit,Documentary,96.0,4.1,True,Mobile,Morning
U0500,The Witcher,Horror,57.0,4.8,False,Mobile,Evening
U0202,Money Heist,Thriller,72.0,4.1,True,Tablet,Evening
U0908,The Witcher,Romance,10.0,1.5,True,TV,Night
U0231,Black Mirror,Horror,29.0,3.0,True,Mobile,Night
U0063,Narcos,Comedy,38.0,4.3,True,TV,Afternoon
U0613,The Crown,Comedy,130.0,3.8,True,TV,Night
U0919,Bridgerton,Horror,71.0,4.9,True,Mobile,Evening
U0459,Bridgerton,Documentary,54.0,4.8,True,Mobile,Night
U0952,Stranger Things,Sci-Fi,105.0,4.5,True,TV,Night
U0120,The Crown,Thriller,100.0,2.9,False,Mobile,Afternoon
U0601,Black Mirror,Thriller,3.0,3.4,True,Laptop,Night
U0852,The Crown,Action,126.0,4.0,True,TV,Afternoon
U0554,The Queen's Gambit,Documentary,21.0,4.4,True,Tablet,Afternoon
U0821,Money Heist,Horror,2.0,4.3,False,Mobile,Evening
U0220,Narcos,Drama,58.0,3.4,True,Laptop,Evening
U0522,Bridgerton,Thriller,89.0,4.1,False,Mobile,Morning
U0568,Ozark,Romance,42.0,3.1,True,TV,Evening
U0123,Stranger Things,Action,27.0,3.3,True,Laptop,Morning
U0169,The Queen's Gambit,Action,28.0,3.1,True,Mobile,Night
U0168,Money Heist,Drama,98.0,3.1,True,Laptop,Evening
U0120,Ozark,Sci-Fi,75.0,3.5,True,Mobile,Evening
U0108,The Witcher,Drama,6.0,3.9,True,Mobile,Afternoon
U0154,Stranger Things,Drama,93.0,3.4,True,Mobile,Evening
U0897,Ozark,Romance,62.0,4.6,True,TV,Evening
U0342,The Crown,Drama,90.0,3.5,False,Mobile,Evening
U0446,The Crown,Horror,29.0,3.7,True,TV,Afternoon
U0170,Ozark,Action,22.0,4.1,True,TV,Afternoon
U0294,Stranger Things,Thriller,49.0,2.4,False,Laptop,Night
U0097,Money Heist,Drama,43.0,3.2,True,Tablet,Evening
U0652,Bridgerton,Action,43.0,3.5,False,TV,Evening
U0674,Narcos,Action,78.0,4.1,True,Tablet,Morning
U0632,The Crown,Documentary,52.0,4.6,True,Mobile,Afternoon
U0089,Stranger Things,Documentary,31.0,4.6,True,Laptop,Evening
U0186,Narcos,Documentary,17.0,3.4,True,Mobile,Evening
U0740,The Queen's Gambit,Documentary,8.0,3.9,False,TV,Evening
U0171,Dark,Comedy,8.0,3.8,False,Laptop,Evening
U0613,Money Heist,Action,64.0,3.6,True,Laptop,Evening
U0252,Ozark,Sci-Fi,15.0,4.8,True,Laptop,Evening
U0687,Dark,Documentary,93.0,2.2,True,TV,Morning
U0792,Money Heist,Romance,98.0,4.0,True,TV,Evening
U0867,The Witcher,Drama,20.0,2.7,True,TV,Night
U0739,Ozark,Comedy,59.0,4.8,True,Tablet,Evening
U0623,Black Mirror,Horror,41.0,4.5,True,TV,Afternoon
U0983,The Witcher,Drama,67.0,3.9,False,TV,Night
U0069,The Witcher,Drama,14.0,3.0,True,TV,Evening
U0645,Dark,Action,17.0,3.5,False,TV,Evening
U0950,Black Mirror,Action,81.0,3.3,True,Tablet,Evening
U0482,Black Mirror,Sci-Fi,19.0,5.0,False,Laptop,Afternoon
U0105,Ozark,Drama,20.0,4.1,True,Mobile,Evening
U0638,The Queen's Gambit,Thriller,39.0,3.2,True,Mobile,Evening
U0638,The Queen's Gambit,Thriller,6.0,3.5,True,Mobile,Evening
U0512,Ozark,Documentary,31.0,4.3,True,Mobile,Night
U0129,Stranger Things,Horror,101.0,2.9,True,Laptop,Afternoon
U0462,Dark,Comedy,110.0,3.8,True,Mobile,Night
U0669,The Crown,Comedy,8.0,4.9,False,TV,Night
U0985,Stranger Things,Action,61.0,4.7,False,TV,Afternoon
U0544,Narcos,Thriller,67.0,5.0,True,Laptop,Evening
U0007,Bridgerton,Romance,17.0,3.0,True,TV,Evening
U0503,The Queen's Gambit,Drama,42.0,5.0,False,Mobile,Evening
U0801,Dark,Horror,43.0,3.5,True,TV,Night
U0258,Black Mirror,Sci-Fi,63.0,4.1,True,TV,Evening
U0643,Money Heist,Documentary,39.0,3.7,True,TV,Evening
U0436,Stranger Things,Sci-Fi,85.0,2.9,False,TV,Night
U0883,Narcos,Documentary,77.0,3.4,True,TV,Evening
U0318,Dark,Comedy,29.0,3.2,False,Laptop,Afternoon
U0625,Black Mirror,Sci-Fi,114.0,3.2,False,TV,Evening
U0075,The Queen's Gambit,Drama,13.0,4.3,True,Laptop,Afternoon
U0565,The Witcher,Comedy,18.0,3.2,True,Laptop,Afternoon
U0765,Stranger Things,Sci-Fi,82.0,4.1,False,TV,Evening
U0477,Stranger Things,Thriller,73.0,2.9,True,Laptop,Evening
U0443,The Queen's Gambit,Documentary,52.0,2.5,True,Laptop,Evening
U0077,The Crown,Action,27.0,3.8,True,Mobile,Evening
U0663,The Witcher,Comedy,55.0,3.7,True,Laptop,Night
U0077,Black Mirror,Comedy,37.0,3.9,True,Mobile,Night
U0908,Narcos,Thriller,25.0,3.7,True,Tablet,Night
U0814,The Crown,Sci-Fi,16.0,4.6,True,Mobile,Night
U0433,The Witcher,Action,10.0,1.8,False,Mobile,Night
U0081,The Crown,Comedy,20.0,5.0,True,Mobile,Evening
U0698,Black Mirror,Romance,33.0,3.9,True,Tablet,Evening
U0863,Bridgerton,Romance,85.0,4.1,False,TV,Night
U0592,Stranger Things,Comedy,57.0,2.3,True,Laptop,Evening
U0985,The Queen's Gambit,Romance,102.0,3.1,True,Laptop,Evening
U0794,Dark,Horror,66.0,3.6,True,TV,Evening
U0583,Money Heist,Horror,10.0,3.1,True,TV,Evening
U0519,Bridgerton,Sci-Fi,34.0,2.6,True,Laptop,Evening
U0678,Money Heist,Thriller,88.0,4.3,False,Mobile,Night
U0572,The Queen's Gambit,Drama,93.0,4.5,True,Mobile,Afternoon
U0733,Narcos,Documentary,38.0,4.3,False,Tablet,Evening
U0912,Black Mirror,Horror,62.0,3.7,True,TV,Afternoon
U0079,Bridgerton,Thriller,52.0,4.6,True,Mobile,Afternoon
U0371,The Queen's Gambit,Thriller,14.0,3.3,True,TV,Evening
U0228,Narcos,Thriller,9.0,5.0,True,Mobile,Night
U0696,The Queen's Gambit,Drama,42.0,4.2,True,Laptop,Evening
U0588,Bridgerton,Thriller,83.0,4.3,True,TV,Evening
U0967,Bridgerton,Comedy,43.0,4.4,True,TV,Afternoon
U0905,Dark,Sci-Fi,58.0,3.3,True,Laptop,Evening
U0179,Bridgerton,Comedy,40.0,4.1,True,Laptop,Afternoon
U0234,Money Heist,Horror,56.0,3.9,True,TV,Morning
U0148,The Witcher,Comedy,55.0,4.9,True,TV,Afternoon
U0803,Money Heist,Drama,36.0,3.9,False,Mobile,Evening
U0486,Ozark,Horror,100.0,5.0,True,Laptop,Evening
U0116,Ozark,Sci-Fi,57.0,3.1,False,TV,Evening
U0844,Dark,Action,34.0,3.8,False,TV,Evening
U0885,Ozark,Drama,45.0,4.4,True,Laptop,Evening
U0294,Money Heist,Comedy,133.0,3.7,True,Laptop,Afternoon
U0068,The Queen's Gambit,Thriller,12.0,3.5,True,TV,Afternoon
