transaction_id,card_id,amount,hour,location_risk,merchant_risk,transactions_today,international,online,is_fraud
TXN007225,CARD0805,73.89,20,Low,Known,1,False,False,0
TXN007226,CARD0074,12.25,6,Low,Known,4,False,True,0
TXN007227,CARD0084,116.7,9,Medium,New,1,False,False,0
TXN007228,CARD0432,227.12,23,High,Suspicious,15,True,False,1
TXN007229,CARD0797,134.65,9,High,Known,3,False,True,0
TXN007230,CARD0236,18.01,20,Low,Known,4,False,False,0
TXN007231,CARD1052,33.96,10,Low,Known,1,False,True,0
TXN007232,CARD1364,141.72,18,Low,New,2,False,False,0
TXN007233,CARD0016,119.45,17,Low,Known,1,False,False,0
TXN007234,CARD0306,125.13,7,Medium,Known,3,False,True,0
TXN007235,CARD0641,193.75,3,High,New,7,True,True,1
TXN007236,CARD1186,22.14,20,Low,Known,4,False,False,0
TXN007237,CARD1220,73.02,15,Low,New,4,False,False,0
TXN007238,CARD0097,55.95,7,Low,Known,3,False,False,0
TXN007239,CARD0973,89.78,8,Low,New,1,False,False,0
TXN007240,CARD0914,84.58,6,Low,Known,3,False,False,0
TXN007241,CARD1379,93.95,2,High,Suspicious,8,True,False,1
TXN007242,CARD1434,39.83,14,Low,Known,3,False,False,0
TXN007243,CARD0164,49.69,17,Low,Known,2,False,False,0
TXN007244,CARD0276,133.33,11,Medium,Known,1,False,True,0
TXN007245,CARD0124,28.75,19,Low,Known,3,False,True,0
TXN007246,CARD1103,100.11,9,High,Known,1,False,False,0
TXN007247,CARD1422,40.12,12,Low,Known,4,False,False,0
TXN007248,CARD1855,42.56,10,Low,Known,3,False,True,0
TXN007249,CARD0751,36.21,17,Low,Known,4,False,False,0
TXN007250,CARD0670,168.57,13,Low,Known,3,False,True,0
TXN007251,CARD0353,68.42,11,Medium,Known,3,False,False,0
TXN007252,CARD0856,123.27,11,Low,Known,3,False,False,0
TXN007253,CARD1332,160.39,10,Low,Known,3,False,False,0
TXN007254,CARD1421,146.85,10,Low,New,2,False,False,0
TXN007255,CARD0601,73.08,19,High,Known,1,False,False,0
TXN007256,CARD0671,131.28,2,Medium,New,7,False,True,1
TXN007257,CARD1418,172.71,7,Medium,Known,3,False,False,0
TXN007258,CARD0659,69.73,17,Low,New,1,True,False,0
TXN007259,CARD0521,84.07,11,Low,Known,4,False,True,0
TXN007260,CARD0396,63.59,9,Low,Known,4,False,False,0
TXN007261,CARD1230,41.27,11,Low,Known,2,False,False,0
TXN007262,CARD1799,90.45,13,Low,Known,2,False,False,0
TXN007263,CARD1255,34.74,7,Medium,Known,4,False,True,0
TXN007264,CARD1313,41.37,8,Low,Known,3,False,False,0
TXN007265,CARD1521,218.91,20,Low,Known,3,False,False,0
TXN007266,CARD1942,34.49,19,Low,Known,1,False,True,0
TXN007267,CARD1060,37.39,11,Low,New,1,False,False,0
TXN007268,CARD1508,143.87,20,Medium,Known,3,False,False,0
TXN007269,CARD1750,59.17,8,Low,Known,2,False,False,0
TXN007270,CARD1442,41.88,19,Medium,Known,1,False,False,0
TXN007271,CARD0028,71.34,20,Low,Known,2,False,False,0
TXN007272,CARD1617,84.92,13,Low,Known,1,False,True,0
TXN007273,CARD0898,69.76,16,Low,Known,3,False,False,0
TXN007274,CARD1980,25.44,18,Medium,New,1,False,True,0
TXN007275,CARD1689,62.12,11,High,New,1,False,False,0
TXN007276,CARD1769,68.6,15,Medium,Known,4,True,True,0
TXN007277,CARD0034,53.76,11,Medium,Known,3,False,True,0
TXN007278,CARD1986,45.39,8,Low,Known,2,False,False,0
TXN007279,CARD0268,64.42,7,Low,Known,2,False,False,0
TXN007280,CARD1474,99.05,11,Low,Known,2,False,False,0
TXN007281,CARD1091,101.58,11,High,Known,2,False,False,0
TXN007282,CARD0029,100.26,14,Medium,New,2,False,True,0
TXN007283,CARD0774,10.24,15,Low,Known,2,False,False,0
TXN007284,CARD1624,425.99,9,Low,New,3,False,True,0
TXN007285,CARD0532,94.13,16,Low,Known,2,False,True,0
TXN007286,CARD0122,82.04,16,Low,Known,2,False,False,0
TXN007287,CARD0155,236.58,19,Medium,Known,1,False,False,0
TXN007288,CARD1993,190.99,10,Low,Known,4,False,False,0
TXN007289,CARD1973,207.56,7,Low,Known,2,False,False,0
TXN007290,CARD0913,31.84,17,Low,New,2,False,False,0
TXN007291,CARD0810,52.36,12,Medium,Known,2,False,True,0
TXN007292,CARD1712,144.22,19,High,Known,2,False,False,0
TXN007293,CARD1047,161.85,12,Low,Known,3,False,False,0
TXN007294,CARD1122,181.67,19,Medium,New,4,True,False,0
TXN007295,CARD0570,51.02,21,Low,Known,2,False,False,0
TXN007296,CARD1633,288.96,9,Low,Known,2,False,False,0
TXN007297,CARD1841,126.26,18,Low,New,2,True,False,0
TXN007298,CARD0053,57.71,7,Low,Known,1,False,False,0
TXN007299,CARD0737,75.3,12,Medium,Known,2,True,False,0
TXN007300,CARD0825,78.74,14,Low,New,2,False,False,0
TXN007301,CARD1702,135.37,10,Low,Known,2,False,True,0
TXN007302,CARD1738,3.72,15,Medium,Known,1,False,False,0
TXN007303,CARD0453,2.01,11,Low,Known,4,False,False,0
TXN007304,CARD0313,89.88,13,Medium,Known,4,False,False,0
TXN007305,CARD1063,67.06,19,Low,Known,3,False,False,0
TXN007306,CARD0906,136.13,18,Medium,Known,2,False,False,0
TXN007307,CARD0499,206.17,20,Low,Known,1,False,False,0
TXN007308,CARD0427,114.04,7,Low,New,3,False,False,0
TXN007309,CARD0166,38.23,18,Low,New,4,False,True,0
TXN007310,CARD1413,75.71,18,Low,Known,3,False,False,0
TXN007311,CARD0541,332.53,6,Low,Known,1,False,False,0
TXN007312,CARD0457,144.02,18,Low,Known,1,False,True,0
TXN007313,CARD1691,280.85,8,Low,Known,4,False,True,0
TXN007314,CARD0305,141.22,7,High,Known,2,False,False,0
TXN007315,CARD1463,181.59,20,Medium,New,3,False,True,0
TXN007316,CARD0322,56.13,7,Low,Known,3,False,False,0
TXN007317,CARD0991,288.48,9,Medium,Known,1,False,True,0
TXN007318,CARD0389,194.53,11,Low,Known,1,False,False,0
TXN007319,CARD0807,41.96,20,Low,Known,3,False,True,0
TXN007320,CARD0204,65.62,7,Medium,Known,1,True,True,0
TXN007321,CARD0443,20.2,12,Medium,Known,2,False,False,0
TXN007322,CARD0543,50.58,8,Medium,Known,1,False,False,0
TXN007323,CARD1609,127.89,21,Low,New,4,True,False,0
TXN007324,CARD0423,68.59,6,Low,Known,1,False,False,0
TXN007325,CARD1253,103.61,15,Low,Known,2,False,False,0
TXN007326,CARD1577,98.43,16,Low,Known,2,False,False,0
TXN007327,CARD1340,173.88,11,Medium,New,1,False,False,0
TXN007328,CARD1868,48.11,8,Low,Known,1,False,False,0
TXN007329,CARD1713,28.94,10,Medium,Known,1,False,True,0
TXN007330,CARD0624,53.36,6,Medium,Known,4,False,False,0
TXN007331,CARD0437,77.1,7,Low,Known,2,False,False,0
TXN007332,CARD1959,113.91,16,Medium,Known,2,False,False,0
TXN007333,CARD1129,38.79,6,Medium,Known,4,False,True,0
TXN007334,CARD1787,137.16,11,Low,Known,1,False,True,0
TXN007335,CARD0449,9.15,11,Low,Known,3,True,True,0
TXN007336,CARD0841,25.52,9,Low,Known,1,False,False,0
TXN007337,CARD1076,88.37,18,Low,Known,4,False,False,0
TXN007338,CARD0227,63.83,18,Medium,Known,1,False,False,0
TXN007339,CARD0427,10.82,12,Low,Known,2,False,False,0
TXN007340,CARD0190,48.99,8,Low,Known,4,False,False,0
TXN007341,CARD0242,77.2,17,Low,New,1,False,True,0
TXN007342,CARD1848,107.17,17,Low,Known,4,False,False,0
TXN007343,CARD1111,36.48,12,Medium,Known,2,False,True,0
TXN007344,CARD1184,17.52,13,Low,Known,3,False,False,0
TXN007345,CARD1674,320.44,20,High,Known,3,False,True,0
TXN007346,CARD1512,339.15,4,High,Suspicious,7,False,True,1
TXN007347,CARD1877,36.43,16,Low,New,2,False,False,0
TXN007348,CARD1138,83.63,20,Low,Known,2,False,True,0
TXN007349,CARD0241,68.96,13,Low,Known,4,False,False,0
TXN007350,CARD1737,322.98,16,Low,Known,3,False,False,0
TXN007351,CARD1492,71.37,14,Low,Known,2,False,False,0
TXN007352,CARD1430,171.75,10,Low,New,4,False,False,0
TXN007353,CARD0487,196.23,19,Low,Known,1,True,False,0
TXN007354,CARD0212,98.56,19,Low,New,4,True,True,0
TXN007355,CARD0525,41.52,19,Low,New,4,False,False,0
TXN007356,CARD0460,132.63,10,Low,Known,1,False,False,0
TXN007357,CARD0102,17.91,16,Low,Known,3,False,False,0
TXN007358,CARD0222,6.29,9,Low,Known,1,False,True,0
TXN007359,CARD0602,99.33,9,Low,New,4,False,True,0
TXN007360,CARD1900,74.64,6,Medium,Known,3,False,False,0
TXN007361,CARD1655,202.35,7,Low,Known,3,False,True,0
TXN007362,CARD1313,76.87,21,Medium,Known,3,False,False,0
TXN007363,CARD1003,133.67,11,Low,New,2,False,True,0
TXN007364,CARD0229,121.65,18,Low,Known,2,False,False,0
TXN007365,CARD1580,57.82,16,Medium,New,3,False,False,0
TXN007366,CARD0658,58.35,16,Medium,Known,4,False,False,0
TXN007367,CARD1380,237.58,20,Low,New,1,False,False,0
TXN007368,CARD1638,96.54,19,Low,Known,4,False,False,0
TXN007369,CARD1938,138.06,14,Low,Known,3,False,False,0
TXN007370,CARD1505,38.71,15,Low,Known,2,False,False,0
TXN007371,CARD1176,130.89,8,Low,Known,1,True,False,0
TXN007372,CARD1242,134.66,14,Low,Known,2,False,True,0
TXN007373,CARD0127,76.19,11,Low,Known,3,False,False,0
TXN007374,CARD0538,130.89,21,Low,Known,2,False,False,0
TXN007375,CARD0492,166.74,10,Medium,Known,4,False,False,0
TXN007376,CARD1131,149.19,8,Medium,Known,2,False,True,0
TXN007377,CARD0108,108.67,7,Low,Known,3,False,True,0
TXN007378,CARD1967,102.9,21,Low,Known,3,False,False,0
TXN007379,CARD0503,77.47,18,High,Known,1,False,True,0
TXN007380,CARD1337,175.35,12,Low,Known,4,False,False,0
TXN007381,CARD0421,156.23,6,Low,Known,3,False,False,0
TXN007382,CARD1402,267.77,15,High,Known,3,False,False,0
TXN007383,CARD0872,106.26,13,Low,Known,3,False,True,0
TXN007384,CARD0458,81.29,18,Medium,Known,4,False,True,0
TXN007385,CARD1159,311.53,18,Low,Known,3,False,False,0
TXN007386,CARD1413,84.56,9,Medium,Known,4,False,True,0
TXN007387,CARD1290,328.79,3,Medium,New,9,True,True,1
TXN007388,CARD1946,115.0,9,Medium,Known,3,False,False,0
TXN007389,CARD0016,114.52,6,Low,New,1,False,False,0
TXN007390,CARD0058,152.32,8,Medium,Known,3,False,False,0
TXN007391,CARD0163,19.44,9,Medium,New,3,False,True,0
TXN007392,CARD1134,64.21,15,Low,Known,3,True,False,0
TXN007393,CARD0371,53.58,21,Low,New,3,True,True,0
TXN007394,CARD0018,145.62,18,Low,New,2,False,False,0
TXN007395,CARD0331,260.07,9,Low,Known,1,False,True,0
TXN007396,CARD0228,54.83,16,Low,Known,4,False,True,0
TXN007397,CARD0566,154.92,11,High,New,3,False,False,0
TXN007398,CARD0853,73.51,12,Medium,Known,2,False,False,0
TXN007399,CARD0538,87.57,7,Low,Known,3,False,False,0
TXN007400,CARD0895,84.19,17,Medium,Known,3,False,False,0
TXN007401,CARD1293,87.53,19,Low,Known,4,False,True,0
TXN007402,CARD0839,81.89,21,Low,Known,3,False,False,0
TXN007403,CARD0623,108.07,7,Medium,Known,3,False,False,0
TXN007404,CARD1812,152.57,13,Low,Known,1,False,False,0
TXN007405,CARD0117,69.31,15,Low,Known,2,False,True,0
TXN007406,CARD0301,141.94,17,Low,New,1,False,True,0
TXN007407,CARD0288,133.5,16,Low,Known,3,False,True,0
TXN007408,CARD1805,60.17,19,Low,Known,3,False,False,0
TXN007409,CARD0285,140.09,11,Low,Known,1,False,False,0
TXN007410,CARD1033,35.84,18,Medium,Known,2,False,True,0
TXN007411,CARD0351,30.09,8,Low,New,1,False,False,0
TXN007412,CARD1239,50.9,9,Low,Known,2,False,False,0
TXN007413,CARD0721,57.03,19,Low,New,3,False,False,0
TXN007414,CARD0299,102.75,15,Medium,Known,4,False,False,0
TXN007415,CARD0883,43.97,9,High,Known,3,False,True,0
TXN007416,CARD1240,58.02,11,Low,Known,4,False,False,0
TXN007417,CARD1058,88.84,10,Medium,New,1,False,False,0
TXN007418,CARD0945,146.47,7,Low,Known,2,False,True,0
TXN007419,CARD1943,26.19,17,Low,Known,1,False,False,0
TXN007420,CARD0188,448.8,2,Medium,New,17,False,True,1
TXN007421,CARD0430,62.62,12,Low,Known,4,False,True,0
TXN007422,CARD1425,78.23,9,Low,Known,1,False,False,0
TXN007423,CARD0321,95.9,10,Low,New,3,False,False,0
TXN007424,CARD0060,69.02,12,Medium,New,4,False,False,0
TXN007425,CARD0791,82.27,9,Low,Known,2,False,False,0
TXN007426,CARD1967,97.69,18,Medium,Known,2,False,False,0
TXN007427,CARD1883,89.59,16,Low,New,2,False,True,0
TXN007428,CARD0893,138.6,16,Medium,Known,2,False,False,0
TXN007429,CARD0205,14.53,21,Low,New,2,False,False,0
TXN007430,CARD0370,123.77,18,Low,Known,4,False,True,0
TXN007431,CARD1822,118.54,21,Low,New,1,False,False,0
TXN007432,CARD1891,175.86,20,High,Known,4,False,True,0
TXN007433,CARD0310,167.71,11,Low,New,1,False,False,0
TXN007434,CARD0281,40.04,12,Medium,Known,1,False,False,0
TXN007435,CARD0661,104.16,9,Low,Known,3,False,False,0
TXN007436,CARD0244,41.13,23,High,New,18,False,True,1
TXN007437,CARD1892,191.18,8,Low,New,4,False,True,0
TXN007438,CARD0150,63.16,13,High,Known,4,True,False,0
TXN007439,CARD1328,18.29,8,Low,Known,2,False,False,0
TXN007440,CARD0415,15.68,11,Low,Known,3,False,False,0
TXN007441,CARD0088,55.59,15,Low,Known,2,False,True,0
TXN007442,CARD0326,44.77,6,Low,Known,2,False,False,0
TXN007443,CARD1212,172.76,16,Low,Known,1,False,True,0
TXN007444,CARD0239,107.43,13,Medium,Known,1,False,True,0
TXN007445,CARD0375,37.11,9,Low,Known,2,False,False,0
TXN007446,CARD1703,14.96,15,Low,Known,1,False,False,0
TXN007447,CARD0587,153.36,10,Low,Known,1,False,False,0
TXN007448,CARD1898,115.07,7,Low,Known,3,False,False,0
TXN007449,CARD1747,244.11,8,Low,Known,3,False,False,0
TXN007450,CARD0094,176.4,9,Low,Known,2,False,False,0
TXN007451,CARD0278,89.83,4,High,Suspicious,5,True,True,1
TXN007452,CARD1621,301.41,12,Low,New,3,False,False,0
TXN007453,CARD1689,77.79,14,Low,Known,4,False,False,0
TXN007454,CARD0089,47.29,14,Low,Known,2,False,True,0
TXN007455,CARD0029,171.55,12,Low,New,4,False,False,0
TXN007456,CARD0188,53.36,12,Low,New,1,False,True,0
TXN007457,CARD0625,55.31,15,Low,Known,4,False,False,0
TXN007458,CARD1898,32.56,15,Low,New,4,False,False,0
TXN007459,CARD0717,81.01,17,Medium,Known,1,False,True,0
TXN007460,CARD1904,157.33,6,Low,Known,3,False,False,0
TXN007461,CARD1454,56.22,21,Medium,Known,3,True,True,0
TXN007462,CARD1184,41.25,11,Low,Known,3,True,False,0
TXN007463,CARD1241,125.04,7,Low,Known,2,False,False,0
TXN007464,CARD1098,119.15,6,Low,Known,4,False,False,0
TXN007465,CARD0540,47.96,10,High,Known,4,False,True,0
TXN007466,CARD1432,73.62,19,Medium,Known,2,True,False,0
TXN007467,CARD0025,203.19,8,Low,Known,2,False,True,0
TXN007468,CARD1115,39.91,15,Low,Known,3,True,True,0
TXN007469,CARD0223,95.09,19,Medium,Known,3,False,True,0
TXN007470,CARD1244,28.49,15,Medium,Known,3,False,True,0
TXN007471,CARD1649,133.79,9,Low,Known,1,False,True,0
TXN007472,CARD0425,57.02,14,Low,Known,3,False,False,0
TXN007473,CARD1141,131.11,6,Medium,Known,2,False,False,0
TXN007474,CARD1769,23.39,11,Low,Known,2,False,False,0
TXN007475,CARD1502,311.69,17,Low,Known,1,False,True,0
TXN007476,CARD0978,7.6,21,Medium,New,3,False,True,0
TXN007477,CARD0428,104.22,9,Medium,Known,3,False,False,0
TXN007478,CARD0359,96.9,19,Medium,Known,2,True,True,0
TXN007479,CARD0610,83.61,6,High,Known,4,False,False,0
TXN007480,CARD1770,107.42,10,Low,Known,2,False,True,0
TXN007481,CARD1308,170.7,14,Low,Known,3,False,False,0
TXN007482,CARD1795,41.06,12,Low,Known,1,False,False,0
TXN007483,CARD0794,266.0,15,Low,New,3,True,True,0
TXN007484,CARD0650,86.34,9,Low,Known,1,True,True,0
TXN007485,CARD1060,225.74,20,Low,Known,2,False,False,0
TXN007486,CARD1230,41.12,14,Low,New,4,False,False,0
TXN007487,CARD0623,63.34,8,Medium,Known,4,False,True,0
TXN007488,CARD1737,93.83,16,Low,Known,4,False,False,0
TXN007489,CARD1827,4.92,9,Low,New,2,False,True,0
TXN007490,CARD0673,3.14,20,Low,New,1,False,True,0
TXN007491,CARD0427,16.44,6,Low,Known,1,False,False,0
TXN007492,CARD1629,324.38,6,Low,Known,4,False,True,0
TXN007493,CARD0717,74.39,7,Low,Known,2,False,False,0
TXN007494,CARD0135,27.45,16,Low,Known,4,False,True,0
TXN007495,CARD1209,15.81,14,Low,Known,2,False,False,0
TXN007496,CARD1130,185.95,15,Low,Known,4,False,True,0
TXN007497,CARD1451,195.56,11,Low,New,1,False,False,0
TXN007498,CARD1736,110.2,13,Low,Known,2,False,False,0
TXN007499,CARD0260,47.55,10,Low,Known,3,False,True,0
TXN007500,CARD0209,79.03,15,Low,Known,1,False,False,0
TXN007501,CARD0159,199.45,19,Medium,Known,3,False,False,0
TXN007502,CARD1615,93.19,20,Low,Known,2,False,False,0
TXN007503,CARD0472,77.03,12,Low,Known,3,False,False,0
TXN007504,CARD1004,260.18,6,Low,Known,3,False,False,0
TXN007505,CARD0409,11.1,20,Low,Known,1,False,False,0
TXN007506,CARD1768,95.65,15,Low,Known,2,False,False,0
TXN007507,CARD1666,41.61,21,Low,Known,4,False,True,0
TXN007508,CARD1087,349.06,10,Low,Known,2,False,True,0
TXN007509,CARD1420,54.5,8,Low,Known,2,False,False,0
TXN007510,CARD0194,81.8,10,Low,Known,3,False,True,0
TXN007511,CARD0328,63.45,20,Medium,Known,1,False,True,0
TXN007512,CARD1085,71.18,16,Low,Known,2,False,False,0
TXN007513,CARD1192,1.6,17,Low,Known,2,False,False,0
TXN007514,CARD0831,148.44,18,Low,Known,4,False,False,0
TXN007515,CARD0738,61.95,13,Low,Known,4,False,False,0
TXN007516,CARD0055,65.75,12,Low,Known,1,False,False,0
TXN007517,CARD0615,88.46,20,Medium,Known,1,False,False,0
TXN007518,CARD0778,64.85,18,High,New,4,False,True,0
TXN007519,CARD1834,101.49,9,Low,Known,3,False,False,0
TXN007520,CARD0720,188.31,6,Medium,Known,3,False,True,0
TXN007521,CARD0942,133.42,16,Medium,New,1,False,False,0
TXN007522,CARD0956,53.49,14,Low,Known,3,False,False,0
TXN007523,CARD1299,123.51,6,Low,Known,3,False,False,0
TXN007524,CARD0100,62.71,18,Low,Known,3,False,False,0
TXN007525,CARD1722,42.38,16,Medium,Known,3,False,True,0
TXN007526,CARD1116,66.34,15,Low,Known,3,False,True,0
TXN007527,CARD1375,597.29,3,High,Suspicious,6,False,True,1
TXN007528,CARD1105,58.92,15,Low,Known,3,False,False,0
TXN007529,CARD1967,171.35,18,Low,New,4,False,False,0
TXN007530,CARD1269,16.1,7,Medium,New,4,False,True,0
TXN007531,CARD1283,40.03,15,Medium,Known,4,False,False,0
TXN007532,CARD1814,59.97,12,Low,Known,4,False,False,0
TXN007533,CARD1397,159.03,6,Low,Known,1,False,False,0
TXN007534,CARD0811,30.31,20,Low,New,2,False,False,0
TXN007535,CARD1513,5.72,8,Low,Known,1,False,False,0
TXN007536,CARD1624,20.21,19,Medium,Known,3,False,False,0
TXN007537,CARD0761,30.42,21,Medium,Known,2,False,False,0
TXN007538,CARD1757,66.63,11,Low,Known,4,False,True,0
TXN007539,CARD1332,348.12,12,Low,Known,2,False,False,0
TXN007540,CARD0597,106.16,16,Low,New,2,False,True,0
TXN007541,CARD0257,131.9,8,Low,Known,2,False,False,0
TXN007542,CARD1430,12.05,20,Low,Known,1,False,False,0
TXN007543,CARD0794,135.24,21,Low,Known,2,False,False,0
TXN007544,CARD1979,111.83,14,Low,Known,3,True,True,0
TXN007545,CARD0274,123.56,19,Low,Known,4,True,False,0
TXN007546,CARD1767,116.19,16,Medium,Known,3,True,True,0
TXN007547,CARD1560,66.19,13,Medium,Known,4,False,False,0
TXN007548,CARD0991,59.45,6,Low,Known,3,False,False,0
TXN007549,CARD1235,257.05,20,Low,Known,2,False,False,0
TXN007550,CARD0484,175.72,6,Medium,Known,1,False,False,0
TXN007551,CARD0756,22.95,15,Low,Known,2,False,True,0
TXN007552,CARD1516,108.18,8,Low,Known,3,False,False,0
TXN007553,CARD1175,36.77,13,Low,Known,1,False,False,0
TXN007554,CARD1159,95.25,20,Medium,New,2,False,False,0
TXN007555,CARD1997,298.64,6,Low,Known,1,False,False,0
TXN007556,CARD0692,27.82,9,Low,Known,2,False,False,0
TXN007557,CARD1212,52.77,6,Low,Known,2,False,True,0
TXN007558,CARD0259,136.61,21,Low,New,3,False,False,0
TXN007559,CARD1422,146.01,14,Medium,New,3,False,False,0
TXN007560,CARD1823,273.18,18,Low,New,2,False,False,0
TXN007561,CARD0208,150.24,21,Low,Known,2,False,False,0
TXN007562,CARD1147,195.36,15,Low,New,3,False,True,0
TXN007563,CARD0573,128.76,6,Low,New,1,False,False,0
TXN007564,CARD1853,115.34,18,Medium,Known,4,False,False,0
TXN007565,CARD0785,49.42,16,Low,Known,4,False,False,0
TXN007566,CARD1454,103.33,11,Low,Known,2,True,False,0
TXN007567,CARD0048,63.51,14,Medium,Known,1,False,False,0
TXN007568,CARD1507,43.15,18,Low,Known,3,False,False,0
TXN007569,CARD0293,52.06,6,Medium,Known,3,False,True,0
TXN007570,CARD1952,44.68,11,Low,Known,1,False,False,0
TXN007571,CARD0583,15.16,11,Medium,Known,3,False,True,0
TXN007572,CARD0997,137.79,13,Low,Known,1,False,True,0
TXN007573,CARD0307,88.82,17,Low,Known,1,False,True,0
TXN007574,CARD1197,62.64,7,Low,Known,3,False,True,0
TXN007575,CARD0658,83.43,8,Medium,Known,4,False,False,0
TXN007576,CARD1606,256.04,16,Low,Known,3,False,False,0
TXN007577,CARD1592,64.73,15,Medium,Known,4,False,True,0
TXN007578,CARD1402,101.08,8,Low,Known,3,False,False,0
TXN007579,CARD1871,42.97,14,Low,Known,3,False,False,0
TXN007580,CARD0071,64.88,15,High,Known,2,False,True,0
TXN007581,CARD1382,86.38,15,Low,Known,2,True,False,0
TXN007582,CARD0130,81.6,6,Low,Known,2,False,True,0
TXN007583,CARD1874,18.02,20,Low,Known,3,False,False,0
TXN007584,CARD1654,122.54,9,Low,Known,1,False,True,0
TXN007585,CARD0833,25.68,6,Low,Known,3,False,True,0
TXN007586,CARD1800,9.7,7,Low,Known,2,False,True,0
TXN007587,CARD1852,194.47,6,Low,New,1,False,True,0
TXN007588,CARD0946,20.63,17,Low,Known,1,False,False,0
TXN007589,CARD1866,29.47,11,Low,Known,3,False,False,0
TXN007590,CARD0798,154.6,6,Low,Known,4,False,False,0
TXN007591,CARD0521,7.35,10,Medium,Known,4,False,False,0
TXN007592,CARD0323,212.54,18,Low,Known,1,False,False,0
TXN007593,CARD0585,302.78,9,Medium,Known,3,False,False,0
TXN007594,CARD0511,100.7,19,Low,Known,4,False,False,0
TXN007595,CARD0484,105.72,10,Low,Known,3,False,False,0
TXN007596,CARD1126,344.0,11,Low,Known,1,False,False,0
TXN007597,CARD1301,40.2,6,Medium,Known,1,False,False,0
TXN007598,CARD0728,41.56,8,Medium,Known,4,False,True,0
TXN007599,CARD0101,17.32,14,Low,Known,3,False,False,0
TXN007600,CARD0889,56.97,17,Low,Known,2,False,True,0
TXN007601,CARD0002,134.79,15,High,Known,3,False,False,0
TXN007602,CARD0849,37.51,13,High,Known,1,False,True,0
TXN007603,CARD1214,80.27,10,Low,Known,3,False,False,0
TXN007604,CARD0556,11.2,14,Medium,Known,1,False,False,0
TXN007605,CARD1336,126.01,20,Low,Known,2,False,False,0
TXN007606,CARD0187,142.96,20,Medium,New,2,False,False,0
TXN007607,CARD0153,311.73,17,Medium,Known,3,False,True,0
TXN007608,CARD0662,68.48,11,Medium,Known,2,False,False,0
TXN007609,CARD0392,303.74,9,Low,Known,3,True,True,0
TXN007610,CARD0587,247.08,9,Medium,Known,2,False,False,0
TXN007611,CARD1146,103.4,8,Low,Known,4,False,False,0
TXN007612,CARD1913,93.99,17,Low,Known,4,False,True,0
TXN007613,CARD0620,45.56,6,Medium,Known,4,False,False,0
TXN007614,CARD0372,124.32,14,Low,Known,3,False,False,0
TXN007615,CARD0435,18.28,11,Low,Known,1,False,False,0
TXN007616,CARD0555,179.64,20,Medium,Known,1,False,False,0
TXN007617,CARD0097,56.34,15,Low,Known,1,False,False,0
TXN007618,CARD1854,87.48,21,Low,Known,1,False,False,0
TXN007619,CARD1369,73.08,13,Low,New,3,True,False,0
TXN007620,CARD1713,82.68,11,Low,Known,2,False,False,0
TXN007621,CARD0655,28.46,13,Low,Known,4,False,False,0
TXN007622,CARD0319,82.03,10,Medium,Known,4,False,False,0
TXN007623,CARD0569,199.82,9,Low,Known,1,False,False,0
TXN007624,CARD1037,186.55,21,High,Known,3,False,True,0
TXN007625,CARD1231,137.32,8,Medium,New,4,False,True,0
TXN007626,CARD1899,171.86,21,Low,Known,3,False,False,0
TXN007627,CARD1875,40.0,8,Low,Known,2,False,False,0
TXN007628,CARD0587,91.99,7,Medium,Known,4,False,False,0
TXN007629,CARD0059,168.52,10,Low,Known,2,False,True,0
TXN007630,CARD1621,82.29,14,Medium,Known,2,False,False,0
TXN007631,CARD1478,17.83,14,Low,Known,4,True,True,0
TXN007632,CARD0782,125.45,17,Low,Known,3,False,False,0
TXN007633,CARD1173,31.68,7,Low,Known,3,False,True,0
TXN007634,CARD0252,50.38,11,Low,Known,4,False,False,0
TXN007635,CARD1929,49.54,18,Low,Known,3,False,False,0
TXN007636,CARD1563,31.58,13,Medium,Known,2,False,False,0
TXN007637,CARD1891,48.88,13,Low,Known,1,False,False,0
TXN007638,CARD1688,147.85,20,Low,New,4,False,False,0
TXN007639,CARD0849,162.66,6,Medium,Known,2,False,False,0
TXN007640,CARD1937,71.3,10,Low,Known,3,True,True,0
TXN007641,CARD1429,196.02,21,High,Known,1,False,False,0
TXN007642,CARD0428,100.39,11,Low,Known,2,False,False,0
TXN007643,CARD1007,90.35,8,Low,Known,3,False,False,0
TXN007644,CARD0600,40.63,17,Low,Known,4,False,False,0
TXN007645,CARD0139,18.35,17,Medium,New,3,False,True,0
TXN007646,CARD1686,56.35,12,Low,Known,2,False,False,0
TXN007647,CARD1051,197.92,20,Low,Known,4,False,False,0
TXN007648,CARD0402,193.75,7,Low,Known,2,False,False,0
TXN007649,CARD0223,39.4,9,Low,Known,1,False,False,0
TXN007650,CARD0952,252.95,9,Low,Known,1,True,False,0
TXN007651,CARD1420,143.61,13,Low,New,1,False,False,0
TXN007652,CARD1677,229.8,10,Low,New,1,False,False,0
TXN007653,CARD1144,18.83,20,Medium,New,4,True,True,0
TXN007654,CARD1761,48.87,11,Medium,Known,2,False,False,0
TXN007655,CARD0446,47.72,10,Low,New,2,False,True,0
TXN007656,CARD0923,73.6,17,Low,Known,2,False,False,0
TXN007657,CARD1289,93.48,18,Medium,Known,1,False,False,0
TXN007658,CARD1949,23.73,21,Medium,Known,2,False,False,0
TXN007659,CARD1686,73.63,14,Low,Known,1,False,True,0
