city,date,temperature,humidity,precipitation,wind_speed,conditions,uv_index
San Diego,2023-06-10,84.6,56.0,0.17,13.4,Stormy,5.0
San Diego,2023-06-11,69.3,54.0,0.27,12.6,Cloudy,5.0
San Diego,2023-06-12,65.5,54.0,1.14,8.7,Sunny,7.0
San Diego,2023-06-13,82.1,57.0,0.19,16.6,Rainy,3.0
San Diego,2023-06-14,59.8,62.0,0.0,12.4,Sunny,4.0
San Diego,2023-06-15,68.0,61.0,0.0,11.6,Sunny,6.0
San Diego,2023-06-16,69.3,65.0,0.0,9.5,Rainy,10.0
San Diego,2023-06-17,61.3,58.0,0.11,7.8,Cloudy,7.0
San Diego,2023-06-18,74.4,57.0,0.08,6.2,Rainy,4.0
San Diego,2023-06-19,54.0,65.0,0.0,8.0,Rainy,6.0
San Diego,2023-06-20,76.7,52.0,0.77,14.2,Cloudy,4.0
San Diego,2023-06-21,58.6,64.0,1.0,8.5,Cloudy,9.0
San Diego,2023-06-22,61.7,70.0,1.04,3.5,Cloudy,4.0
San Diego,2023-06-23,95.0,70.0,0.0,10.5,Cloudy,7.0
San Diego,2023-06-24,55.0,64.0,0.0,3.6,Cloudy,7.0
San Diego,2023-06-25,73.8,59.0,0.0,4.6,Rainy,9.0
San Diego,2023-06-26,44.4,52.0,0.0,6.3,Cloudy,4.0
San Diego,2023-06-27,62.5,64.0,0.0,9.4,Sunny,7.0
San Diego,2023-06-28,56.7,53.0,0.56,14.5,Cloudy,6.0
San Diego,2023-06-29,63.4,55.0,0.0,15.2,Cloudy,5.0
San Diego,2023-06-30,70.9,57.0,0.21,21.0,Sunny,6.0
San Diego,2023-07-01,53.9,67.0,0.0,15.5,Sunny,3.0
San Diego,2023-07-02,50.3,67.0,0.0,11.9,Sunny,6.0
San Diego,2023-07-03,60.8,69.0,0.05,6.4,Rainy,7.0
San Diego,2023-07-04,60.6,67.0,0.0,2.8,Sunny,7.0
San Diego,2023-07-05,46.4,57.0,0.0,19.0,Cloudy,6.0
San Diego,2023-07-06,59.9,62.0,0.0,9.3,Cloudy,4.0
San Diego,2023-07-07,51.4,69.0,0.3,6.6,Rainy,8.0
San Diego,2023-07-08,74.0,67.0,0.0,3.5,Rainy,7.0
San Diego,2023-07-09,73.4,57.0,0.0,7.7,Stormy,4.0
San Diego,2023-07-10,53.2,61.0,0.35,6.4,Sunny,5.0
San Diego,2023-07-11,60.4,62.0,0.01,4.3,Cloudy,9.0
San Diego,2023-07-12,65.9,56.0,0.0,7.8,Sunny,9.0
San Diego,2023-07-13,52.1,56.0,0.0,5.0,Sunny,3.0
San Diego,2023-07-14,47.2,59.0,0.48,11.9,Sunny,5.0
San Diego,2023-07-15,72.9,63.0,0.0,12.1,Rainy,6.0
San Diego,2023-07-16,44.9,60.0,1.2,25.0,Cloudy,1.0
San Diego,2023-07-17,51.4,69.0,0.7,6.4,Cloudy,7.0
San Diego,2023-07-18,45.1,61.0,0.0,9.0,Cloudy,6.0
San Diego,2023-07-19,33.4,59.0,0.0,6.0,Cloudy,7.0
San Diego,2023-07-20,42.3,57.0,0.68,5.9,Cloudy,2.0
San Diego,2023-07-21,56.6,63.0,0.27,6.4,Sunny,6.0
San Diego,2023-07-22,62.9,68.0,0.0,14.4,Cloudy,10.0
San Diego,2023-07-23,53.1,52.0,0.55,4.9,Sunny,2.0
San Diego,2023-07-24,40.2,65.0,0.0,14.5,Stormy,7.0
San Diego,2023-07-25,36.9,55.0,0.39,0.6,Cloudy,8.0
San Diego,2023-07-26,56.5,58.0,0.38,17.1,Sunny,3.0
San Diego,2023-07-27,68.1,57.0,0.0,12.7,Sunny,5.0
San Diego,2023-07-28,60.1,68.0,0.0,15.6,Sunny,7.0
San Diego,2023-07-29,40.9,68.0,0.0,7.5,Sunny,6.0
San Diego,2023-07-30,54.4,68.0,0.49,13.8,Sunny,7.0
San Diego,2023-07-31,45.4,61.0,1.25,19.5,Sunny,3.0
San Diego,2023-08-01,49.0,50.0,0.46,12.9,Sunny,6.0
San Diego,2023-08-02,48.4,59.0,0.0,16.4,Rainy,6.0
San Diego,2023-08-03,39.3,58.0,0.0,5.1,Cloudy,1.0
San Diego,2023-08-04,62.4,51.0,0.0,7.9,Sunny,5.0
San Diego,2023-08-05,42.5,53.0,0.0,6.2,Cloudy,6.0
San Diego,2023-08-06,28.3,64.0,0.0,8.2,Rainy,6.0
San Diego,2023-08-07,46.8,59.0,1.0,16.1,Cloudy,4.0
San Diego,2023-08-08,33.7,66.0,0.42,11.1,Sunny,6.0
San Diego,2023-08-09,30.9,55.0,0.0,13.2,Rainy,5.0
San Diego,2023-08-10,41.8,61.0,0.41,3.9,Stormy,6.0
San Diego,2023-08-11,22.6,55.0,0.0,10.3,Sunny,9.0
San Diego,2023-08-12,50.8,64.0,0.0,8.6,Stormy,8.0
San Diego,2023-08-13,46.8,65.0,0.09,0.8,Rainy,7.0
San Diego,2023-08-14,42.1,53.0,0.0,0.4,Stormy,8.0
San Diego,2023-08-15,42.7,55.0,0.47,4.9,Sunny,7.0
San Diego,2023-08-16,38.6,55.0,0.14,13.0,Sunny,5.0
San Diego,2023-08-17,42.2,66.0,0.28,6.8,Sunny,6.0
San Diego,2023-08-18,22.6,62.0,0.72,7.2,Rainy,6.0
San Diego,2023-08-19,25.7,66.0,0.0,10.4,Cloudy,8.0
San Diego,2023-08-20,45.2,65.0,0.26,9.2,Stormy,7.0
San Diego,2023-08-21,41.5,64.0,0.0,15.4,Sunny,6.0
San Diego,2023-08-22,60.4,52.0,0.97,9.8,Rainy,6.0
San Diego,2023-08-23,39.8,67.0,0.6,10.6,Rainy,6.0
San Diego,2023-08-24,33.0,51.0,0.16,6.7,Cloudy,2.0
San Diego,2023-08-25,20.7,57.0,0.0,0.1,Cloudy,9.0
San Diego,2023-08-26,38.1,63.0,0.07,15.7,Sunny,6.0
San Diego,2023-08-27,50.4,68.0,0.61,9.0,Sunny,2.0
San Diego,2023-08-28,27.7,57.0,0.1,16.3,Sunny,9.0
San Diego,2023-08-29,41.8,69.0,0.85,2.7,Rainy,6.0
San Diego,2023-08-30,48.0,66.0,0.86,12.3,Sunny,6.0
San Diego,2023-08-31,47.6,69.0,0.0,14.8,Cloudy,6.0
San Diego,2023-09-01,34.1,63.0,1.19,17.9,Rainy,3.0
San Diego,2023-09-02,41.0,65.0,0.0,10.9,Cloudy,4.0
San Diego,2023-09-03,36.4,53.0,0.0,3.3,Sunny,5.0
San Diego,2023-09-04,34.8,63.0,0.0,11.7,Cloudy,8.0
San Diego,2023-09-05,17.8,61.0,0.23,12.1,Stormy,7.0
San Diego,2023-09-06,34.4,70.0,0.86,13.8,Rainy,9.0
San Diego,2023-09-07,14.4,65.0,0.6,5.5,Stormy,6.0
San Diego,2023-09-08,29.9,61.0,0.0,8.4,Cloudy,1.0
San Diego,2023-09-09,24.5,58.0,0.06,6.7,Sunny,8.0
San Diego,2023-09-10,51.2,59.0,0.0,6.6,Sunny,8.0
San Diego,2023-09-11,23.1,51.0,0.0,20.4,Sunny,6.0
San Diego,2023-09-12,43.4,56.0,0.0,13.5,Sunny,7.0
San Diego,2023-09-13,18.9,68.0,0.0,13.2,Cloudy,5.0
San Diego,2023-09-14,45.0,67.0,0.0,10.1,Cloudy,5.0
San Diego,2023-09-15,28.5,53.0,0.69,12.5,Cloudy,4.0
San Diego,2023-09-16,41.4,69.0,0.0,7.3,Sunny,5.0
San Diego,2023-09-17,28.4,55.0,0.0,9.2,Sunny,7.0
San Diego,2023-09-18,61.5,60.0,0.49,1.7,Cloudy,7.0
San Diego,2023-09-19,28.5,56.0,0.0,11.4,Cloudy,5.0
San Diego,2023-09-20,38.6,59.0,0.0,16.4,Cloudy,3.0
San Diego,2023-09-21,15.0,60.0,0.0,7.8,Sunny,7.0
San Diego,2023-09-22,27.9,67.0,0.12,4.8,Sunny,5.0
San Diego,2023-09-23,15.5,65.0,0.29,9.0,Sunny,4.0
San Diego,2023-09-24,24.7,59.0,0.13,6.5,Sunny,7.0
San Diego,2023-09-25,48.8,57.0,0.0,9.7,Sunny,7.0
San Diego,2023-09-26,25.4,57.0,0.73,8.7,Cloudy,4.0
San Diego,2023-09-27,8.3,68.0,0.14,11.8,Cloudy,5.0
San Diego,2023-09-28,44.0,54.0,0.0,16.8,Cloudy,7.0
San Diego,2023-09-29,37.1,57.0,0.8,5.6,Sunny,5.0
San Diego,2023-09-30,24.7,60.0,0.08,8.1,Cloudy,8.0
San Diego,2023-10-01,35.2,60.0,0.0,13.1,Cloudy,7.0
San Diego,2023-10-02,27.7,61.0,0.0,11.0,Cloudy,5.0
San Diego,2023-10-03,21.3,59.0,0.0,6.2,Rainy,5.0
San Diego,2023-10-04,7.0,56.0,0.56,12.1,Rainy,8.0
San Diego,2023-10-05,39.2,51.0,0.12,7.7,Cloudy,5.0
San Diego,2023-10-06,9.2,62.0,1.02,8.8,Sunny,7.0
San Diego,2023-10-07,25.1,62.0,0.41,3.1,Stormy,6.0
San Diego,2023-10-08,34.3,61.0,0.0,9.5,Sunny,3.0
San Diego,2023-10-09,20.6,51.0,0.0,17.8,Sunny,5.0
San Diego,2023-10-10,15.9,65.0,0.64,5.1,Sunny,7.0
San Diego,2023-10-11,39.1,54.0,0.41,11.7,Cloudy,7.0
San Diego,2023-10-12,45.4,64.0,0.0,13.5,Sunny,5.0
San Diego,2023-10-13,23.4,50.0,0.0,3.7,Rainy,8.0
San Diego,2023-10-14,17.2,66.0,0.0,12.5,Rainy,7.0
San Diego,2023-10-15,24.5,61.0,0.79,12.3,Rainy,10.0
San Diego,2023-10-16,19.1,66.0,0.17,7.9,Sunny,7.0
San Diego,2023-10-17,30.4,52.0,0.22,12.4,Stormy,5.0
San Diego,2023-10-18,13.6,70.0,0.32,12.7,Sunny,5.0
San Diego,2023-10-19,27.8,66.0,0.0,12.2,Cloudy,9.0
San Diego,2023-10-20,33.7,53.0,0.13,8.2,Rainy,7.0
San Diego,2023-10-21,50.4,60.0,0.52,6.1,Cloudy,4.0
San Diego,2023-10-22,39.9,58.0,0.0,16.3,Stormy,5.0
San Diego,2023-10-23,37.8,52.0,0.57,9.4,Sunny,4.0
San Diego,2023-10-24,33.4,63.0,0.7,9.3,Cloudy,6.0
San Diego,2023-10-25,43.2,69.0,0.14,4.5,Rainy,4.0
San Diego,2023-10-26,26.3,60.0,0.14,6.5,Rainy,6.0
San Diego,2023-10-27,27.6,63.0,1.35,12.8,Stormy,3.0
San Diego,2023-10-28,37.7,57.0,0.01,21.1,Rainy,8.0
San Diego,2023-10-29,42.7,64.0,0.0,8.3,Rainy,9.0
San Diego,2023-10-30,46.9,68.0,0.18,6.6,Cloudy,9.0
San Diego,2023-10-31,12.5,52.0,0.0,1.5,Rainy,7.0
San Diego,2023-11-01,52.3,51.0,0.63,12.6,Cloudy,7.0
San Diego,2023-11-02,39.8,55.0,0.4,10.0,Cloudy,6.0
San Diego,2023-11-03,48.8,68.0,0.89,6.8,Sunny,5.0
San Diego,2023-11-04,28.5,66.0,0.17,16.6,Rainy,3.0
San Diego,2023-11-05,22.1,61.0,0.24,18.8,Stormy,8.0
San Diego,2023-11-06,42.8,54.0,0.53,4.3,Rainy,3.0
San Diego,2023-11-07,23.8,59.0,0.33,4.2,Rainy,7.0
San Diego,2023-11-08,20.4,63.0,0.0,7.9,Rainy,9.0
San Diego,2023-11-09,36.3,52.0,0.0,6.6,Cloudy,7.0
San Diego,2023-11-10,45.2,69.0,0.52,13.6,Sunny,6.0
San Diego,2023-11-11,54.3,68.0,0.22,7.1,Stormy,4.0
San Diego,2023-11-12,30.9,62.0,1.67,9.2,Sunny,6.0
San Diego,2023-11-13,52.5,65.0,0.0,4.0,Stormy,6.0
San Diego,2023-11-14,28.1,65.0,0.13,14.5,Sunny,8.0
San Diego,2023-11-15,32.0,57.0,0.74,11.1,Rainy,5.0
San Diego,2023-11-16,39.9,66.0,0.0,17.7,Cloudy,5.0
San Diego,2023-11-17,40.6,65.0,0.0,17.3,Sunny,4.0
San Diego,2023-11-18,32.4,53.0,0.0,13.1,Sunny,8.0
San Diego,2023-11-19,24.0,56.0,0.62,14.5,Rainy,4.0
San Diego,2023-11-20,34.9,63.0,0.0,7.1,Sunny,3.0
San Diego,2023-11-21,28.5,53.0,0.3,7.9,Sunny,5.0
San Diego,2023-11-22,48.1,67.0,1.28,12.5,Rainy,4.0
San Diego,2023-11-23,36.3,58.0,0.0,22.3,Stormy,2.0
San Diego,2023-11-24,27.4,64.0,0.31,18.6,Sunny,4.0
San Diego,2023-11-25,54.3,62.0,0.83,8.9,Sunny,8.0
San Diego,2023-11-26,23.3,62.0,0.0,12.8,Rainy,7.0
San Diego,2023-11-27,42.0,63.0,0.16,5.6,Sunny,4.0
San Diego,2023-11-28,46.3,69.0,1.08,14.1,Rainy,9.0
San Diego,2023-11-29,50.9,63.0,0.0,8.8,Rainy,4.0
San Diego,2023-11-30,39.7,55.0,0.0,6.0,Cloudy,1.0
San Diego,2023-12-01,50.6,66.0,0.0,13.3,Sunny,5.0
San Diego,2023-12-02,38.7,53.0,1.0,8.8,Rainy,8.0
San Diego,2023-12-03,31.3,61.0,0.23,10.1,Cloudy,7.0
San Diego,2023-12-04,47.6,52.0,0.74,10.0,Sunny,4.0
San Diego,2023-12-05,48.8,55.0,0.52,1.7,Sunny,2.0
San Diego,2023-12-06,49.8,56.0,0.19,14.2,Sunny,6.0
San Diego,2023-12-07,41.5,51.0,0.0,4.4,Sunny,10.0
San Diego,2023-12-08,47.4,61.0,0.37,13.4,Sunny,5.0
San Diego,2023-12-09,42.7,68.0,0.81,10.0,Sunny,7.0
San Diego,2023-12-10,34.1,59.0,0.0,7.4,Cloudy,7.0
San Diego,2023-12-11,33.2,57.0,0.0,15.7,Stormy,6.0
San Diego,2023-12-12,48.7,56.0,0.34,4.9,Sunny,4.0
San Diego,2023-12-13,56.2,65.0,0.0,8.1,Cloudy,6.0
San Diego,2023-12-14,38.5,59.0,0.46,12.4,Sunny,3.0
San Diego,2023-12-15,46.1,63.0,0.42,12.4,Rainy,4.0
San Diego,2023-12-16,64.1,65.0,0.0,9.0,Cloudy,3.0
San Diego,2023-12-17,53.1,56.0,0.0,9.9,Cloudy,5.0
San Diego,2023-12-18,40.9,65.0,0.0,3.5,Sunny,7.0
San Diego,2023-12-19,63.9,55.0,0.0,17.5,Stormy,4.0
San Diego,2023-12-20,44.6,59.0,0.0,11.1,Sunny,8.0
San Diego,2023-12-21,64.7,59.0,0.88,18.9,Rainy,4.0
San Diego,2023-12-22,62.3,57.0,0.0,7.3,Cloudy,8.0
San Diego,2023-12-23,45.3,56.0,0.0,20.8,Sunny,5.0
San Diego,2023-12-24,61.1,70.0,0.0,6.1,Cloudy,7.0
San Diego,2023-12-25,46.7,52.0,0.26,13.8,Sunny,4.0
San Diego,2023-12-26,53.5,64.0,0.52,10.5,Sunny,4.0
San Diego,2023-12-27,47.9,54.0,0.0,10.9,Rainy,6.0
San Diego,2023-12-28,58.4,63.0,0.04,4.5,Sunny,8.0
San Diego,2023-12-29,67.0,64.0,1.76,5.7,Sunny,5.0
San Diego,2023-12-30,52.3,66.0,0.0,5.0,Sunny,4.0
San Diego,2023-12-31,49.3,62.0,0.47,13.3,Stormy,10.0
Dallas,2023-01-01,44.3,57.0,0.17,11.6,Sunny,8.0
Dallas,2023-01-02,49.8,62.0,0.0,7.6,Sunny,5.0
Dallas,2023-01-03,47.9,54.0,0.0,4.2,Cloudy,6.0
Dallas,2023-01-04,60.7,66.0,0.54,5.2,Cloudy,6.0
Dallas,2023-01-05,64.2,58.0,0.0,16.5,Sunny,5.0
Dallas,2023-01-06,64.4,62.0,0.38,12.0,Sunny,8.0
Dallas,2023-01-07,55.6,68.0,0.0,4.8,Rainy,7.0
Dallas,2023-01-08,50.2,65.0,0.24,10.1,Sunny,5.0
Dallas,2023-01-09,62.3,67.0,0.16,18.4,Stormy,8.0
Dallas,2023-01-10,51.6,68.0,0.0,4.1,Cloudy,6.0
Dallas,2023-01-11,61.7,52.0,0.0,18.0,Rainy,9.0
Dallas,2023-01-12,65.0,60.0,0.18,11.2,Cloudy,6.0
Dallas,2023-01-13,55.1,58.0,0.75,7.3,Cloudy,7.0
Dallas,2023-01-14,68.3,56.0,0.24,2.5,Cloudy,5.0
Dallas,2023-01-15,65.9,67.0,0.07,11.6,Cloudy,7.0
Dallas,2023-01-16,56.2,60.0,0.07,13.8,Sunny,5.0
Dallas,2023-01-17,60.6,54.0,0.0,9.8,Cloudy,11.0
Dallas,2023-01-18,76.9,54.0,0.83,5.7,Rainy,5.0
Dallas,2023-01-19,81.8,60.0,0.0,13.1,Cloudy,7.0
Dallas,2023-01-20,61.8,62.0,1.36,15.9,Cloudy,4.0
Dallas,2023-01-21,76.8,53.0,0.27,17.6,Sunny,9.0
Dallas,2023-01-22,68.8,56.0,0.05,14.6,Cloudy,5.0
Dallas,2023-01-23,65.7,65.0,0.0,13.4,Cloudy,8.0
Dallas,2023-01-24,69.6,56.0,0.0,12.7,Rainy,6.0
Dallas,2023-01-25,55.0,62.0,0.39,8.7,Rainy,3.0
Dallas,2023-01-26,71.6,61.0,0.55,12.7,Sunny,7.0
Dallas,2023-01-27,65.7,69.0,0.0,5.3,Sunny,8.0
Dallas,2023-01-28,55.2,61.0,0.82,4.3,Cloudy,7.0
Dallas,2023-01-29,76.5,55.0,0.11,9.3,Cloudy,6.0
Dallas,2023-01-30,71.1,68.0,0.28,11.8,Cloudy,4.0
Dallas,2023-01-31,72.1,64.0,0.5,0.8,Rainy,7.0
Dallas,2023-02-01,71.0,59.0,0.25,15.4,Sunny,6.0
Dallas,2023-02-02,73.0,52.0,0.61,8.2,Sunny,5.0
Dallas,2023-02-03,74.5,63.0,0.29,10.4,Rainy,3.0
Dallas,2023-02-04,69.8,66.0,0.53,6.9,Sunny,5.0
Dallas,2023-02-05,59.8,63.0,0.91,7.1,Sunny,7.0
Dallas,2023-02-06,70.2,69.0,0.12,16.3,Rainy,4.0
Dallas,2023-02-07,85.6,65.0,0.07,15.4,Rainy,5.0
Dallas,2023-02-08,87.3,65.0,0.29,6.5,Cloudy,5.0
Dallas,2023-02-09,89.9,64.0,0.25,8.4,Sunny,7.0
Dallas,2023-02-10,90.4,53.0,0.0,1.8,Sunny,3.0
Dallas,2023-02-11,80.0,51.0,0.29,7.1,Sunny,11.0
Dallas,2023-02-12,87.4,57.0,0.97,5.4,Rainy,4.0
Dallas,2023-02-13,91.9,58.0,1.0,10.1,Rainy,11.0
Dallas,2023-02-14,73.6,63.0,0.0,9.7,Sunny,7.0
Dallas,2023-02-15,89.2,68.0,0.0,5.9,Cloudy,4.0
Dallas,2023-02-16,90.3,58.0,0.0,15.2,Sunny,8.0
Dallas,2023-02-17,60.7,64.0,0.0,2.8,Sunny,4.0
Dallas,2023-02-18,93.3,59.0,0.0,5.6,Sunny,4.0
Dallas,2023-02-19,94.1,70.0,0.0,5.4,Cloudy,5.0
Dallas,2023-02-20,103.0,53.0,0.0,1.0,Cloudy,7.0
Dallas,2023-02-21,73.6,59.0,0.33,9.8,Sunny,7.0
Dallas,2023-02-22,47.1,54.0,0.0,9.6,Rainy,9.0
Dallas,2023-02-23,87.2,60.0,0.0,7.5,Sunny,6.0
Dallas,2023-02-24,89.1,70.0,0.58,13.7,Sunny,7.0
Dallas,2023-02-25,94.7,54.0,0.55,13.5,Stormy,10.0
Dallas,2023-02-26,111.1,53.0,0.17,8.2,Cloudy,4.0
Dallas,2023-02-27,94.8,61.0,0.74,15.5,Cloudy,7.0
Dallas,2023-02-28,59.4,68.0,0.03,9.4,Rainy,6.0
Dallas,2023-03-01,74.5,51.0,0.39,7.5,Cloudy,4.0
Dallas,2023-03-02,79.8,53.0,0.0,8.2,Sunny,4.0
Dallas,2023-03-03,91.4,65.0,0.0,14.3,Cloudy,2.0
Dallas,2023-03-04,90.6,59.0,0.79,5.6,Sunny,4.0
Dallas,2023-03-05,80.0,66.0,0.61,11.4,Cloudy,4.0
Dallas,2023-03-06,86.9,57.0,0.14,16.4,Sunny,7.0
Dallas,2023-03-07,73.8,63.0,0.28,15.9,Rainy,9.0
Dallas,2023-03-08,90.3,52.0,0.0,12.5,Rainy,6.0
Dallas,2023-03-09,87.3,52.0,0.0,15.8,Cloudy,6.0
Dallas,2023-03-10,81.1,55.0,0.14,3.5,Cloudy,6.0
Dallas,2023-03-11,70.5,51.0,0.37,3.9,Sunny,8.0
Dallas,2023-03-12,76.8,60.0,0.0,10.6,Sunny,9.0
Dallas,2023-03-13,91.2,52.0,0.0,11.7,Cloudy,10.0
Dallas,2023-03-14,79.6,58.0,0.68,4.3,Cloudy,6.0
Dallas,2023-03-15,90.6,59.0,0.47,10.3,Cloudy,9.0
Dallas,2023-03-16,79.7,54.0,0.33,8.0,Sunny,11.0
Dallas,2023-03-17,83.4,54.0,0.0,11.4,Stormy,8.0
Dallas,2023-03-18,84.8,54.0,0.0,5.9,Cloudy,6.0
Dallas,2023-03-19,99.8,65.0,0.0,8.7,Stormy,8.0
Dallas,2023-03-20,77.6,54.0,0.0,6.7,Stormy,6.0
Dallas,2023-03-21,81.3,62.0,0.54,2.3,Stormy,5.0
Dallas,2023-03-22,93.1,53.0,0.28,15.0,Cloudy,6.0
Dallas,2023-03-23,88.5,56.0,0.58,8.8,Stormy,6.0
Dallas,2023-03-24,94.4,50.0,0.02,14.2,Sunny,7.0
Dallas,2023-03-25,72.9,59.0,0.47,15.5,Sunny,6.0
Dallas,2023-03-26,75.8,55.0,0.4,18.4,Sunny,7.0
Dallas,2023-03-27,102.6,59.0,0.0,22.6,Rainy,2.0
Dallas,2023-03-28,93.3,70.0,0.34,4.9,Sunny,3.0
Dallas,2023-03-29,97.9,62.0,0.15,19.7,Stormy,6.0
Dallas,2023-03-30,96.9,55.0,0.21,7.1,Rainy,6.0
Dallas,2023-03-31,88.4,70.0,0.0,14.0,Rainy,5.0
Dallas,2023-04-01,99.6,56.0,0.36,10.6,Rainy,7.0
Dallas,2023-04-02,88.4,55.0,0.17,10.1,Rainy,5.0
Dallas,2023-04-03,89.5,59.0,0.29,13.6,Cloudy,6.0
Dallas,2023-04-04,91.8,68.0,0.0,17.2,Rainy,2.0
Dallas,2023-04-05,93.0,59.0,0.23,10.8,Sunny,5.0
Dallas,2023-04-06,93.1,67.0,0.31,21.1,Cloudy,5.0
Dallas,2023-04-07,92.8,60.0,0.0,5.5,Rainy,7.0
Dallas,2023-04-08,94.8,69.0,0.43,5.0,Cloudy,3.0
Dallas,2023-04-09,86.5,53.0,0.0,0.7,Sunny,4.0
Dallas,2023-04-10,90.7,65.0,0.48,20.2,Cloudy,6.0
Dallas,2023-04-11,86.0,54.0,0.0,10.4,Cloudy,7.0
Dallas,2023-04-12,98.0,68.0,0.0,0.8,Sunny,5.0
Dallas,2023-04-13,89.7,59.0,0.42,19.9,Rainy,3.0
Dallas,2023-04-14,89.2,55.0,0.0,6.6,Cloudy,5.0
Dallas,2023-04-15,91.2,68.0,0.57,10.4,Cloudy,8.0
Dallas,2023-04-16,91.0,54.0,0.44,2.6,Cloudy,7.0
Dallas,2023-04-17,102.7,67.0,1.16,9.7,Rainy,3.0
Dallas,2023-04-18,87.4,54.0,0.72,7.3,Sunny,7.0
Dallas,2023-04-19,75.2,56.0,0.32,5.5,Stormy,7.0
Dallas,2023-04-20,101.1,59.0,0.25,11.0,Sunny,6.0
Dallas,2023-04-21,103.8,51.0,0.14,6.6,Rainy,7.0
Dallas,2023-04-22,85.1,52.0,0.11,17.8,Sunny,4.0
Dallas,2023-04-23,105.4,66.0,0.0,12.2,Cloudy,5.0
Dallas,2023-04-24,100.5,57.0,0.23,4.2,Sunny,7.0
Dallas,2023-04-25,100.1,54.0,0.04,13.9,Stormy,4.0
Dallas,2023-04-26,102.2,60.0,0.03,8.6,Cloudy,6.0
Dallas,2023-04-27,88.8,70.0,0.43,9.1,Sunny,4.0
Dallas,2023-04-28,93.9,61.0,0.0,14.7,Sunny,7.0
Dallas,2023-04-29,89.1,50.0,0.25,17.9,Sunny,4.0
Dallas,2023-04-30,85.6,63.0,0.05,16.7,Cloudy,4.0
Dallas,2023-05-01,94.0,51.0,0.0,7.7,Cloudy,6.0
Dallas,2023-05-02,98.3,62.0,0.87,9.0,Rainy,5.0
Dallas,2023-05-03,93.3,54.0,0.26,2.8,Rainy,4.0
Dallas,2023-05-04,90.5,55.0,0.0,4.2,Rainy,7.0
Dallas,2023-05-05,68.6,65.0,0.15,7.8,Stormy,5.0
Dallas,2023-05-06,107.2,57.0,0.7,11.4,Sunny,5.0
Dallas,2023-05-07,92.9,60.0,0.0,5.7,Sunny,8.0
Dallas,2023-05-08,75.8,64.0,0.11,14.5,Rainy,9.0
Dallas,2023-05-09,97.2,62.0,0.0,0.5,Cloudy,8.0
Dallas,2023-05-10,89.9,56.0,0.12,14.0,Rainy,6.0
Dallas,2023-05-11,85.3,65.0,0.0,6.9,Rainy,5.0
Dallas,2023-05-12,89.3,55.0,0.23,7.8,Cloudy,9.0
Dallas,2023-05-13,100.2,57.0,0.0,7.8,Stormy,3.0
Dallas,2023-05-14,84.4,61.0,0.0,0.6,Rainy,5.0
Dallas,2023-05-15,90.6,55.0,0.21,15.9,Stormy,3.0
Dallas,2023-05-16,91.4,55.0,0.79,14.5,Sunny,8.0
Dallas,2023-05-17,77.2,61.0,1.16,14.9,Sunny,5.0
Dallas,2023-05-18,78.1,50.0,0.31,6.4,Stormy,6.0
Dallas,2023-05-19,76.6,62.0,0.0,3.2,Sunny,6.0
Dallas,2023-05-20,71.5,65.0,0.0,14.1,Stormy,6.0
Dallas,2023-05-21,90.5,67.0,0.22,14.8,Cloudy,7.0
Dallas,2023-05-22,73.9,61.0,0.0,13.9,Cloudy,10.0
Dallas,2023-05-23,76.6,63.0,0.0,7.3,Rainy,8.0
Dallas,2023-05-24,74.4,63.0,0.29,18.3,Sunny,6.0
Dallas,2023-05-25,70.7,67.0,0.0,6.7,Cloudy,7.0
Dallas,2023-05-26,87.3,62.0,0.53,9.4,Cloudy,8.0
Dallas,2023-05-27,93.4,60.0,0.11,16.5,Sunny,3.0
Dallas,2023-05-28,83.0,68.0,0.11,14.6,Sunny,4.0
Dallas,2023-05-29,66.1,53.0,0.17,14.4,Sunny,4.0
Dallas,2023-05-30,88.4,63.0,0.0,12.6,Sunny,7.0
Dallas,2023-05-31,67.7,51.0,0.0,3.7,Sunny,6.0
Dallas,2023-06-01,82.8,66.0,0.0,12.0,Sunny,4.0
Dallas,2023-06-02,85.1,67.0,0.0,8.9,Sunny,10.0
Dallas,2023-06-03,85.1,63.0,0.51,10.2,Cloudy,8.0
Dallas,2023-06-04,59.5,60.0,0.65,1.2,Sunny,6.0
Dallas,2023-06-05,84.8,59.0,1.14,8.5,Cloudy,6.0
Dallas,2023-06-06,76.1,67.0,0.0,7.3,Cloudy,8.0
Dallas,2023-06-07,58.4,61.0,0.0,17.6,Rainy,6.0
Dallas,2023-06-08,65.3,67.0,0.49,2.0,Sunny,7.0
Dallas,2023-06-09,55.3,59.0,0.46,14.8,Sunny,7.0
Dallas,2023-06-10,79.5,67.0,0.95,14.2,Sunny,7.0
Dallas,2023-06-11,78.6,60.0,0.49,5.2,Stormy,5.0
Dallas,2023-06-12,72.2,65.0,0.0,11.0,Rainy,7.0
Dallas,2023-06-13,57.8,67.0,0.04,16.5,Rainy,6.0
Dallas,2023-06-14,63.0,51.0,0.0,4.2,Cloudy,7.0
Dallas,2023-06-15,51.9,57.0,0.0,5.2,Cloudy,6.0
Dallas,2023-06-16,67.5,51.0,0.0,16.3,Cloudy,6.0
Dallas,2023-06-17,73.2,52.0,0.0,12.4,Sunny,9.0
Dallas,2023-06-18,73.0,64.0,0.64,9.9,Stormy,6.0
